ticker,scope,statement_type,source_mode,raw_fetch_success,data_status,raw_shape,normalized_rows,missing_report_period,missing_available_from,lag_mismatches,error
CTF,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
CTF,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
CTF,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
CTG,FINANCIAL_RAW_FETCH_ONLY,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[86,7]",288,0,0,0,
CTG,FINANCIAL_RAW_FETCH_ONLY,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[26,7]",104,0,0,0,
CTG,FINANCIAL_RAW_FETCH_ONLY,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[52,7]",208,0,0,0,
CTI,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
CTI,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
CTI,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
CTP,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
CTP,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
CTP,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
CTR,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
CTR,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
CTR,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
CTS,FINANCIAL_RAW_FETCH_ONLY,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[208,7]",728,0,0,0,
CTS,FINANCIAL_RAW_FETCH_ONLY,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[79,7]",300,0,0,0,
CTS,FINANCIAL_RAW_FETCH_ONLY,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[148,7]",492,0,0,0,
CVN,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
CVN,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
CVN,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
D2D,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
D2D,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
D2D,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DAG,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DAG,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DAG,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DBC,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,REQUIRED_ITEM_AMBIGUOUS,"[122,7]",0,0,0,0,
DBC,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DBC,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DBD,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DBD,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DBD,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DC4,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DC4,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DC4,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DCL,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DCL,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DCL,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DCM,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DCM,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DCM,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DDB,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DDB,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DDB,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DDG,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DDG,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DDG,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DDV,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DDV,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DDV,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DFF,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DFF,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DFF,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DGC,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DGC,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DGC,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DGW,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DGW,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DGW,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DHA,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DHA,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DHA,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DHC,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DHC,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DHC,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DHG,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DHG,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DHG,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DIG,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DIG,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DIG,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DL1,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DL1,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DL1,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DLG,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DLG,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DLG,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DP3,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DP3,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DP3,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DPG,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DPG,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DPG,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DPM,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DPM,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DPM,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DPR,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DPR,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DPR,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DRC,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DRC,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DRC,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DRI,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DRI,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DRI,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DSE,FINANCIAL_RAW_FETCH_ONLY,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[208,7]",728,0,0,0,
DSE,FINANCIAL_RAW_FETCH_ONLY,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[79,7]",300,0,0,0,
DSE,FINANCIAL_RAW_FETCH_ONLY,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[148,7]",492,0,0,0,
DSH,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,REQUIRED_ITEM_AMBIGUOUS,"[122,5]",0,0,0,0,
DSH,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,4]",25,0,0,0,
DSH,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,4]",41,0,0,0,
DST,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DST,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DST,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DTD,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DTD,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DTD,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DVM,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DVM,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DVM,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DVP,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DVP,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DVP,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DXG,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DXG,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DXG,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DXP,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DXP,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DXP,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
DXS,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
DXS,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
DXS,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
EIB,FINANCIAL_RAW_FETCH_ONLY,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[86,7]",288,0,0,0,
EIB,FINANCIAL_RAW_FETCH_ONLY,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[26,7]",104,0,0,0,
EIB,FINANCIAL_RAW_FETCH_ONLY,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[52,7]",208,0,0,0,
ELC,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
ELC,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
ELC,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
EVF,FINANCIAL_RAW_FETCH_ONLY,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[86,7]",288,0,0,0,
EVF,FINANCIAL_RAW_FETCH_ONLY,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[26,7]",104,0,0,0,
EVF,FINANCIAL_RAW_FETCH_ONLY,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[52,7]",208,0,0,0,
EVG,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
EVG,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
EVG,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
EVS,FINANCIAL_RAW_FETCH_ONLY,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[208,7]",728,0,0,0,
EVS,FINANCIAL_RAW_FETCH_ONLY,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[79,7]",300,0,0,0,
EVS,FINANCIAL_RAW_FETCH_ONLY,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[148,7]",492,0,0,0,
F88,FINANCIAL_RAW_FETCH_ONLY,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,6]",306,0,0,0,
F88,FINANCIAL_RAW_FETCH_ONLY,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
F88,FINANCIAL_RAW_FETCH_ONLY,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,6]",123,0,0,0,
FCN,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
FCN,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
FCN,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
FIR,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
FIR,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
FIR,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
FIT,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
FIT,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
FIT,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
FMC,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
FMC,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
FMC,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
FOC,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
FOC,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
FOC,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
FOX,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
FOX,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
FOX,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
FPT,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
FPT,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
FPT,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
FRT,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
FRT,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
FRT,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
FTS,FINANCIAL_RAW_FETCH_ONLY,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[208,7]",728,0,0,0,
FTS,FINANCIAL_RAW_FETCH_ONLY,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[79,7]",300,0,0,0,
FTS,FINANCIAL_RAW_FETCH_ONLY,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[148,7]",492,0,0,0,
G36,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
G36,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
G36,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
GAS,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
GAS,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
GAS,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
GCF,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
GCF,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
GCF,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
GEE,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
GEE,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
GEE,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
GEG,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
GEG,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
GEG,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
GEX,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
GEX,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
GEX,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
GIL,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
GIL,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
GIL,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
GKM,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
GKM,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
GKM,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
GMD,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
GMD,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
GMD,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
GTD,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,False,MISSING_DATA,"[0,0]",0,0,0,0,raw statement is empty or absent
GTD,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,False,MISSING_DATA,"[0,0]",0,0,0,0,raw statement is empty or absent
GTD,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,False,MISSING_DATA,"[0,0]",0,0,0,0,raw statement is empty or absent
GVR,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
GVR,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
GVR,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
HAG,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
HAG,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
HAG,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
HAH,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
HAH,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
HAH,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
HAX,NON_FINANCIAL,BALANCE_SHEET,CACHED_RAW_RENORMALIZED,True,OK,"[122,7]",408,0,0,0,
HAX,NON_FINANCIAL,INCOME_STATEMENT,CACHED_RAW_RENORMALIZED,True,OK,"[25,7]",100,0,0,0,
HAX,NON_FINANCIAL,CASH_FLOW,CACHED_RAW_RENORMALIZED,True,OK,"[41,7]",164,0,0,0,
