ticker,exchange,icb2,scope,coverage_status,data_status_reason,other_current_assets,statement_statuses,source_modes
TAB,UPCOM,HÀNG & DỊCH VỤ CÔNG NGHIỆP,NON_FINANCIAL,FAIL,BALANCE_SHEET:MISSING_DATA;BALANCE_SHEET:current_assets:MISSING;BALANCE_SHEET:cash_and_cash_equivalents:MISSING;BALANCE_SHEET:short_term_investments:MISSING;BALANCE_SHEET:accounts_receivable:MISSING;BALANCE_SHEET:inventories_net:MISSING;BALANCE_SHEET:fixed_assets:MISSING;BALANCE_SHEET:tangible_fixed_assets:MISSING;BALANCE_SHEET:total_assets:MISSING;BALANCE_SHEET:current_liabilities:MISSING;BALANCE_SHEET:short_term_borrowings:MISSING;BALANCE_SHEET:taxes_and_other_payable_to_state_budget:MISSING;BALANCE_SHEET:long_term_liabilities:MISSING;BALANCE_SHEET:long_term_borrowings:MISSING;BALANCE_SHEET:owners_equity:MISSING;BALANCE_SHEET:undistributed_earnings:MISSING;BALANCE_SHEET:minority_interests:MISSING;BALANCE_SHEET:preferred_shares:MISSING;BALANCE_SHEET:paid_in_capital:MISSING;INCOME_STATEMENT:MISSING_DATA;INCOME_STATEMENT:net_sales:MISSING;INCOME_STATEMENT:cost_of_sales:MISSING;INCOME_STATEMENT:gross_profit:MISSING;INCOME_STATEMENT:selling_expenses:MISSING;INCOME_STATEMENT:general_and_admin_expenses:MISSING;INCOME_STATEMENT:operating_profit_loss:MISSING;INCOME_STATEMENT:interest_expenses:MISSING;INCOME_STATEMENT:net_accounting_profit_loss_before_tax:MISSING;INCOME_STATEMENT:net_profit_loss_after_tax:MISSING;INCOME_STATEMENT:attributable_to_parent_company:MISSING;CASH_FLOW:MISSING_DATA;CASH_FLOW:depreciation_and_amortization:MISSING;CASH_FLOW:net_cash_inflows_outflows_from_operating_activities:MISSING;CASH_FLOW:proceeds_from_issue_of_shares:MISSING,MISSING,"{""BALANCE_SHEET"":""MISSING_DATA"",""INCOME_STATEMENT"":""MISSING_DATA"",""CASH_FLOW"":""MISSING_DATA""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TAL,HOSE,BẤT ĐỘNG SẢN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TCB,HOSE,NGÂN HÀNG,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TCD,HOSE,XÂY DỰNG VÀ VẬT LIỆU,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TCH,HOSE,BẤT ĐỘNG SẢN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TCI,HOSE,DỊCH VỤ TÀI CHÍNH,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TCM,HOSE,HÀNG CÁ NHÂN & GIA DỤNG,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TCO,HOSE,THỰC PHẨM VÀ ĐỒ UỐNG,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TCX,HOSE,DỊCH VỤ TÀI CHÍNH,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TDC,HOSE,BẤT ĐỘNG SẢN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TDP,HOSE,HÀNG & DỊCH VỤ CÔNG NGHIỆP,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
THD,HNX,BẤT ĐỘNG SẢN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
THG,HOSE,XÂY DỰNG VÀ VẬT LIỆU,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TIG,HNX,BẤT ĐỘNG SẢN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TIN,UPCOM,DỊCH VỤ TÀI CHÍNH,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TIP,HOSE,BẤT ĐỘNG SẢN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TLD,HOSE,XÂY DỰNG VÀ VẬT LIỆU,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TLG,HOSE,HÀNG CÁ NHÂN & GIA DỤNG,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TLH,HOSE,TÀI NGUYÊN CƠ BẢN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""CACHED_RAW_RENORMALIZED"",""INCOME_STATEMENT"":""CACHED_RAW_RENORMALIZED"",""CASH_FLOW"":""CACHED_RAW_RENORMALIZED""}"
TNA,UPCOM,TÀI NGUYÊN CƠ BẢN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TNG,HNX,HÀNG CÁ NHÂN & GIA DỤNG,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TNH,HOSE,Y TẾ,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TOS,UPCOM,DẦU KHÍ,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TPB,HOSE,NGÂN HÀNG,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TPC,HOSE,HÓA CHẤT,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TRA,HOSE,Y TẾ,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TRC,HOSE,HÓA CHẤT,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TSA,HOSE,XÂY DỰNG VÀ VẬT LIỆU,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TSC,HOSE,HÓA CHẤT,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TTA,HOSE,"ĐIỆN, NƯỚC & XĂNG DẦU KHÍ ĐỐT",NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TTF,HOSE,TÀI NGUYÊN CƠ BẢN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TV1,UPCOM,HÀNG & DỊCH VỤ CÔNG NGHIỆP,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TV2,HOSE,HÀNG & DỊCH VỤ CÔNG NGHIỆP,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TVC,HNX,DỊCH VỤ TÀI CHÍNH,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TVN,UPCOM,TÀI NGUYÊN CƠ BẢN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
TVS,HOSE,DỊCH VỤ TÀI CHÍNH,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
UNI,HNX,CÔNG NGHỆ THÔNG TIN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VAB,HOSE,NGÂN HÀNG,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VC3,HNX,BẤT ĐỘNG SẢN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VC7,HNX,XÂY DỰNG VÀ VẬT LIỆU,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""CACHED_RAW_RENORMALIZED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VCB,HOSE,NGÂN HÀNG,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""CACHED_RAW_RENORMALIZED"",""INCOME_STATEMENT"":""CACHED_RAW_RENORMALIZED"",""CASH_FLOW"":""CACHED_RAW_RENORMALIZED""}"
VCG,HOSE,XÂY DỰNG VÀ VẬT LIỆU,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VCI,HOSE,DỊCH VỤ TÀI CHÍNH,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VCK,HOSE,DỊCH VỤ TÀI CHÍNH,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VCS,HNX,XÂY DỰNG VÀ VẬT LIỆU,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""CACHED_RAW_RENORMALIZED"",""INCOME_STATEMENT"":""CACHED_RAW_RENORMALIZED"",""CASH_FLOW"":""CACHED_RAW_RENORMALIZED""}"
VDS,HOSE,DỊCH VỤ TÀI CHÍNH,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VEA,UPCOM,HÀNG & DỊCH VỤ CÔNG NGHIỆP,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VFG,HOSE,HÓA CHẤT,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VFS,HNX,DỊCH VỤ TÀI CHÍNH,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VGC,HOSE,XÂY DỰNG VÀ VẬT LIỆU,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VGI,UPCOM,VIỄN THÔNG,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VGR,UPCOM,HÀNG & DỊCH VỤ CÔNG NGHIỆP,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VGS,HNX,TÀI NGUYÊN CƠ BẢN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VGT,UPCOM,HÀNG CÁ NHÂN & GIA DỤNG,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VHC,HOSE,THỰC PHẨM VÀ ĐỒ UỐNG,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""CACHED_RAW_RENORMALIZED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VHE,HNX,Y TẾ,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VHG,UPCOM,HÀNG & DỊCH VỤ CÔNG NGHIỆP,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VHM,HOSE,BẤT ĐỘNG SẢN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VIB,HOSE,NGÂN HÀNG,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VIC,HOSE,BẤT ĐỘNG SẢN,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VIP,HOSE,HÀNG & DỊCH VỤ CÔNG NGHIỆP,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VIT,HNX,XÂY DỰNG VÀ VẬT LIỆU,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VIW,UPCOM,XÂY DỰNG VÀ VẬT LIỆU,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VIX,HOSE,DỊCH VỤ TÀI CHÍNH,FINANCIAL_RAW_FETCH_ONLY,EXCLUDED_FINANCIAL_RAW_OK,OK,NOT_APPLICABLE,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VJC,HOSE,DU LỊCH VÀ GIẢI TRÍ,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
VLB,UPCOM,XÂY DỰNG VÀ VẬT LIỆU,NON_FINANCIAL,PASS,OK,PRESENT,"{""BALANCE_SHEET"":""OK"",""INCOME_STATEMENT"":""OK"",""CASH_FLOW"":""OK""}","{""BALANCE_SHEET"":""LIVE_FETCHED"",""INCOME_STATEMENT"":""LIVE_FETCHED"",""CASH_FLOW"":""LIVE_FETCHED""}"
